block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
homogeneous,,ASILO,1,6,0.3239131128290852,34160.0,125905.0,0.29533302564161057
homogeneous,,ASILO,1,7,0.32932698657810733,39549.0,165454.0,0.24580165343317123
homogeneous,,ASILO,1,8,0.319854113981213,39549.0,205003.0,0.196641322746537
homogeneous,,ASILO,1,9,0.3560684856193246,44931.0,249934.0,0.18742940272663203
homogeneous,,ASILO,1,10,0.35478884658620996,48523.0,298457.0,0.15858866555120157
homogeneous,,ASILO,1,11,0.35152922745187776,50318.0,348775.0,0.13965930522699044
homogeneous,,ASILO,1,12,0.36610631463001664,55713.0,404488.0,0.13711978532699298
homogeneous,,ASILO,1,13,0.39435221065030923,59303.0,463791.0,0.13437089890803186
homogeneous,,ASILO,1,14,0.39102505294873885,62898.0,526689.0,0.12171604684500376
homogeneous,,ASILO,1,15,0.37602187182403474,64685.0,591374.0,0.10059049233875508
homogeneous,,ASILO,1,16,0.381044737772266,71864.0,663238.0,0.08926340111629201
homogeneous,,ASILO,1,17,0.3856076749204177,73662.0,736900.0,0.07969715307330137
homogeneous,,ASILO,1,18,0.4064512356061336,79049.0,815949.0,0.08315606700610084
homogeneous,,ASILO,1,19,0.4156766111532644,82639.0,898588.0,0.07659911151533785
homogeneous,,ASILO,1,20,0.4155877644744885,86232.0,984820.0,0.06231664994591003
homogeneous,,ASILO,1,21,0.41243897730534035,89835.0,1074655.0,0.049994692157342424
homogeneous,,ASILO,1,22,0.41230694052070954,93433.0,1168088.0,0.051092670550947655
homogeneous,,ASILO,1,23,0.41425175091268945,95234.0,1263322.0,0.046393541248474876
homogeneous,,ASILO,1,24,0.41421263209167436,100618.0,1363940.0,0.03751014379554136
homogeneous,,ASILO,1,25,0.4095930445643525,104220.0,1468160.0,0.03352496654711723
homogeneous,,ASILO,1,26,0.41591626682673166,106021.0,1574181.0,0.03579423708679212
homogeneous,,ASILO,1,27,0.4160258703086886,109615.0,1683796.0,0.030677069848264286
homogeneous,,ASILO,1,28,0.4141861202496598,113204.0,1797000.0,0.024939463282902974
homogeneous,,ASILO,1,29,0.416642295974125,120403.0,1917403.0,0.030584243487069833
homogeneous,,ASILO,1,30,0.4166075743034465,122196.0,2039599.0,0.02452928961784846
homogeneous,,ASILO,1,31,0.4166696787551395,125792.0,2165391.0,0.019681388178321935
homogeneous,,ASILO,1,32,0.4165890847815968,131183.0,2296574.0,0.019139241679213995
homogeneous,,ASILO,1,33,0.4165042547479668,134777.0,2431351.0,0.015552257421366195
homogeneous,,ASILO,1,34,0.41646266523523284,140163.0,2571514.0,0.013908706923890986
homogeneous,,ASILO,1,35,0.4165348027975419,143766.0,2715280.0,0.011212193859760819
homogeneous,,ASILO,1,36,0.41645117544978144,147365.0,2862645.0,0.010260592723016887
homogeneous,,ASILO,1,37,0.4163835648616851,150966.0,3013611.0,0.008344643321865219
homogeneous,,ASILO,1,38,0.4163930347268583,152766.0,3166377.0,0.006683762531094753
homogeneous,,ASILO,1,39,0.4163856486691284,158159.0,3324536.0,0.010106091562561932
homogeneous,,ASILO,1,40,0.41626902218765877,161768.0,3486304.0,0.008098229607452693
homogeneous,,ASILO,1,41,0.4161521881707451,163572.0,3649876.0,0.00648121870141846
homogeneous,,ASILO,1,42,0.4162632300668844,167175.0,3817051.0,0.005628513690437946
homogeneous,,ASILO,1,43,0.41622485444813495,168974.0,3986025.0,0.004505281219877288
homogeneous,,ASILO,1,44,0.4161441897104397,172573.0,4158598.0,0.0038218566325519876
homogeneous,,ASILO,1,45,0.4161329190764736,176172.0,4334770.0,0.0030808358941318346
homogeneous,,ASILO,1,46,0.4160820372264387,177968.0,4512738.0,0.00246646432957673
homogeneous,,ASILO,1,47,0.41601821450024734,181573.0,4694311.0,0.0023246641584864403
homogeneous,,ASILO,1,48,0.41586641431150845,185177.0,4879488.0,0.002197827215154192
homogeneous,,ASILO,1,49,0.4157823939671981,188775.0,5068263.0,0.0021278370410205976
homogeneous,,FedAvg,7,0,0.28751951209933785,15600.0,15600.0,0.0
homogeneous,,FedAvg,7,1,0.27979480463813533,31200.0,46800.0,0.0
homogeneous,,FedAvg,7,2,0.30089109386095253,46800.0,93600.0,0.0
homogeneous,,FedAvg,7,3,0.3165729627334048,62400.0,156000.0,0.0
homogeneous,,FedAvg,7,4,0.3277894272821739,78000.0,234000.0,0.0
homogeneous,,FedAvg,7,5,0.3359430044860553,93600.0,327600.0,0.0
homogeneous,,FedAvg,7,6,0.3532836951642307,109200.0,436800.0,0.0
homogeneous,,FedAvg,7,7,0.3221594241316701,124800.0,561600.0,0.0
homogeneous,,FedAvg,7,8,0.355412572975872,140400.0,702000.0,0.0
