block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
homogeneous,,ASILO,10,36,0.8365115101850418,515952.0,9078067.0,0.6409313056370054
homogeneous,,ASILO,10,37,0.8547490712479858,533951.0,9612018.0,0.6377681902439786
homogeneous,,ASILO,10,38,0.8376581365070259,550152.0,10162170.0,0.633038613084867
homogeneous,,ASILO,10,39,0.8363166936763661,569929.0,10732099.0,0.630213271138603
homogeneous,,ASILO,10,40,0.8593383050530311,586125.0,11318224.0,0.6288159077796276
homogeneous,,ASILO,10,41,0.8255511706733597,604126.0,11922350.0,0.6310331228171413
homogeneous,,ASILO,10,42,0.8767305078454211,611330.0,12533680.0,0.6353676379028508
homogeneous,,ASILO,10,43,0.8471154035332342,623935.0,13157615.0,0.6261719978913071
homogeneous,,ASILO,10,44,0.8703622928915336,632938.0,13790553.0,0.6200307382336934
homogeneous,,ASILO,10,45,0.848062832230569,638343.0,14428896.0,0.6116885281942103
homogeneous,,ASILO,10,46,0.8498172630679546,656371.0,15085267.0,0.6132323225765292
homogeneous,,ASILO,10,47,0.8595997908355348,665363.0,15750630.0,0.6180253617188832
homogeneous,,ASILO,10,48,0.8639502108475005,672572.0,16423202.0,0.6129805197547625
homogeneous,,ASILO,10,49,0.8618065773509174,683379.0,17106581.0,0.6099870034884464
heterogeneous,fast25,ASILO,11,0,0.2156173236803253,0.0,0.0,1.0
heterogeneous,fast25,ASILO,11,1,0.19056612346088128,17916.0,17916.0,0.9102130931183605
heterogeneous,fast25,ASILO,11,2,0.1588651855052328,23286.0,41202.0,0.8408277368362228
heterogeneous,fast25,ASILO,11,3,0.19449497977380634,41250.0,82452.0,0.8475955005448828
heterogeneous,fast25,ASILO,11,4,0.23208435124631702,55630.0,138082.0,0.8167549578928659
heterogeneous,fast25,ASILO,11,5,0.3059245115331677,77192.0,215274.0,0.8036189934101718
heterogeneous,fast25,ASILO,11,6,0.44103906920740327,100570.0,315844.0,0.8036859944397899
heterogeneous,fast25,ASILO,11,7,0.45578354714093644,122160.0,438004.0,0.7881321710655589
heterogeneous,fast25,ASILO,11,8,0.4801329027869372,141956.0,579960.0,0.766834646786435
heterogeneous,fast25,ASILO,11,9,0.579548022360765,163538.0,743498.0,0.7600147093230186
